"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","age","renovated","dist"
"1279",9828700200,2014-05-05,831000,4,3,2170,4000,2,0,0,4,9,1610,560,1982,2011,98112,47.6196,-122.292,1670,4000,2014,32,1,3358.70547105515
"1280",7852180560,2015-04-24,403000,3,2.5,1700,4125,2,0,0,3,7,1700,0,2004,0,98065,47.5305,-121.854,1970,4105,2015,11,0,36884.7805503799
"1281",3655400060,2014-08-08,445000,3,2.5,2470,4565,2,0,0,3,7,2470,0,2005,0,98056,47.514,-122.189,2470,5064,2014,9,0,14862.6596967634
"1282",7955030060,2015-03-26,345000,3,1,1250,17380,1,0,0,4,7,1250,0,1970,0,98072,47.7502,-122.108,1410,18200,2015,45,0,23218.1236921467
"1283",8964800445,2015-02-09,2260000,3,3.5,3110,14872,1,0,0,3,10,3110,0,2003,0,98004,47.6178,-122.209,3110,12433,2015,12,0,9327.94724650475
"1284",6204410200,2014-06-16,371025,3,2,1530,8925,1,0,0,3,7,1530,0,1977,0,98011,47.736,-122.199,2040,8856,2014,37,0,17559.2623054299
"1285",7625702400,2014-07-30,355000,2,1,960,6250,1,0,0,3,6,960,0,1916,0,98136,47.5491,-122.386,1350,6250,2014,98,0,7535.67156900924
"1286",5113200310,2014-09-09,270000,3,1,1240,14110,1,0,0,4,7,1240,0,1972,0,98058,47.4579,-122.09,2060,19350,2014,42,0,24569.1323306599
"1287",7893802800,2014-06-05,425000,4,2.75,2440,15349,2,0,1,4,7,2440,0,1957,0,98198,47.4117,-122.333,2280,9250,2014,57,0,21651.7467194907
"1288",2473003210,2015-03-13,364808,3,1.75,2320,7875,1,0,0,3,8,1620,700,1967,0,98058,47.4524,-122.146,1990,9720,2015,48,0,22108.6533832659
"1289",1402600570,2015-01-13,320000,3,2.25,1580,6561,1,0,0,3,8,1200,380,1981,0,98058,47.4394,-122.14,1710,7241,2015,34,0,23522.5815588038
"1290",8944460030,2014-10-14,325000,4,2.5,2963,5797,2,0,0,3,9,2963,0,2006,0,98030,47.3831,-122.185,2665,6119,2014,8,0,27188.36121504
"1291",2473480560,2014-09-04,350000,3,2.25,2470,10290,2,0,0,3,8,2230,240,1984,0,98058,47.4459,-122.124,1970,10150,2014,30,0,23730.1313289336
"1292",3365900465,2015-02-19,170000,3,1.5,1370,10176,1,0,0,3,6,1370,0,1947,0,98168,47.4738,-122.263,1650,10176,2015,68,0,15626.7206138243
"1293",5341600030,2014-05-09,255000,2,1,960,28717,1,0,0,4,6,960,0,1984,0,98070,47.3356,-122.502,1860,28717,2014,30,0,32723.7525517474
"1294",6073500160,2014-12-10,550000,3,1,1130,7500,1,0,0,3,7,880,250,1947,0,98117,47.6973,-122.389,2190,5250,2014,67,0,11002.2775558865
"1295",2025760160,2014-07-03,835000,4,4.25,4930,25714,2,0,0,3,12,4930,0,2005,0,98092,47.3069,-122.148,3620,23035,2014,9,0,36084.5794276449
"1296",9393700140,2015-03-10,420000,3,1,1150,5120,1,0,0,4,6,800,350,1946,0,98116,47.5588,-122.392,1220,5120,2015,69,0,6933.39094729271
"1297",5458800125,2014-05-14,925000,4,2.5,2190,7350,2.5,0,0,5,8,2190,0,1958,0,98040,47.5786,-122.236,1880,7350,2014,56,0,7841.57013694334
"1298",2492200435,2014-06-06,389250,2,1.5,1490,4080,1,0,0,3,7,930,560,1956,0,98126,47.5344,-122.381,1320,4080,2014,58,0,8796.15455185856
"1299",3759500046,2015-05-01,748000,3,2.5,2600,10183,1,0,0,3,8,1300,1300,2004,0,98033,47.6984,-122.201,1860,10401,2015,11,0,14212.3002720943
"1300",8648220260,2015-03-24,284000,3,1.75,1530,9600,1,0,0,3,7,1200,330,1988,0,98042,47.3594,-122.076,1680,9680,2015,27,0,33555.9619851091
"1301",6392001670,2014-06-11,588000,4,2,1680,5000,1,0,0,3,7,980,700,1950,0,98115,47.6858,-122.286,1680,6000,2014,64,0,9511.63560091728
"1302",2026049155,2015-03-20,372500,3,1.75,1680,8648,1,0,0,4,7,1680,0,1963,0,98133,47.7338,-122.332,1290,8147,2015,52,0,14204.3690032638
"1303",2329800240,2015-02-18,285000,4,3,1900,7194,2,0,0,4,7,1900,0,1988,0,98042,47.3768,-122.117,1690,7194,2015,27,0,30230.7336918903
"1304",3380900125,2014-05-27,360000,3,1,1570,9467,1,0,0,3,7,1570,0,1954,0,98177,47.7683,-122.359,1570,9100,2014,60,0,18157.1356001725
"1305",1324079041,2014-11-18,275000,3,1,1370,17859,1,0,0,4,7,1150,220,1930,0,98024,47.5617,-121.859,1460,47044,2014,84,0,35866.8743668072
"1306",8682230550,2014-09-16,428000,2,2,1350,4225,1,0,0,3,8,1350,0,2003,0,98053,47.7106,-122.03,1660,4225,2014,11,0,25458.6150686711
"1307",853400240,2015-03-25,847000,6,2.5,3010,17864,2,0,0,3,8,3010,0,1969,0,98177,47.7209,-122.372,2560,11532,2015,46,0,13114.0745948143
"1308",2130702075,2014-09-26,316000,3,1,1010,7838,1,0,0,4,6,1010,0,1977,0,98019,47.7422,-121.981,1380,8128,2014,37,0,30361.0987852607
"1309",3260810260,2015-05-05,375000,3,2.5,2050,7205,2,0,0,3,8,2050,0,2000,0,98003,47.3487,-122.304,2050,7264,2015,15,0,28742.6305029718
"1310",2878600200,2014-05-08,533000,3,1,1670,4080,1,0,0,3,7,1170,500,1967,0,98115,47.6899,-122.321,1560,4080,2014,47,0,9354.55286272898
"1311",7298040310,2014-05-23,556000,5,2.5,3840,16905,2,0,0,3,11,3840,0,1991,0,98023,47.2996,-122.342,3270,12133,2014,23,0,34138.6903281875
"1312",766000240,2014-09-15,225000,4,2,2220,14120,1,0,0,3,7,1200,1020,1966,0,98042,47.361,-122.116,1300,9709,2014,48,0,31770.1120280156
"1313",3459700340,2014-10-30,537250,4,2.5,2590,9530,1,0,0,4,8,1640,950,1978,0,98155,47.7752,-122.285,2710,10970,2014,36,0,19141.1832171382
"1314",2473251180,2014-12-17,255000,3,1,1180,13650,1,0,0,4,7,1180,0,1967,0,98058,47.4551,-122.154,1460,11730,2014,47,0,21496.9997506933
"1315",2407900200,2015-04-09,530000,4,2.5,2950,4836,2,0,0,3,7,2950,0,2006,0,98059,47.479,-122.129,2120,4750,2015,9,0,20818.9704238151
"1316",7558700030,2015-04-13,5300000,6,6,7390,24829,2,1,4,4,12,5000,2390,1991,0,98040,47.5631,-122.21,4320,24619,2015,24,0,10347.4422040449
"1317",203600140,2015-03-24,595000,3,2.75,2150,31238,2,0,0,3,9,2150,0,1996,0,98014,47.6596,-121.96,2650,38307,2015,19,0,28539.2930327473
"1318",4037800140,2014-08-14,548000,4,2,2100,8880,1,0,0,4,7,2100,0,1958,0,98008,47.6115,-122.124,1280,9102,2014,56,0,15629.1027344523
"1319",1683600240,2015-03-20,234975,3,1.75,1650,8073,1,0,0,3,7,1100,550,1980,0,98092,47.3187,-122.182,1280,8073,2015,35,0,33939.495125261
"1320",1962200036,2014-08-19,6e+05,3,1.75,1620,1325,2.5,0,0,3,9,1430,190,2005,0,98102,47.6498,-122.321,1750,1572,2014,9,0,4924.45218810808
"1321",1775800510,2015-03-24,432000,4,1,1750,12528,1,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,2015,48,0,23290.4712928711
"1322",1822350070,2015-02-02,455000,3,1.5,1380,6657,2,0,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187,2015,29,0,14288.7276609596
"1323",7772400160,2014-10-24,279950,3,1.75,1510,11234,1,0,0,3,7,1210,300,1965,0,98155,47.7571,-122.328,2080,9076,2014,49,0,16800.9213404649
"1324",273900030,2014-10-20,267500,3,1.5,1600,9072,1,0,0,4,7,1600,0,1963,0,98030,47.3737,-122.216,1710,8000,2014,51,0,27315.4475715206
"1325",3323069084,2014-09-09,620000,4,2.5,1840,220308,2,0,0,3,8,1840,0,2000,0,98038,47.4306,-122.049,1890,65340,2014,14,0,28898.0293365996
"1326",4337000160,2015-01-27,110000,2,1,830,7590,1,0,0,2,6,830,0,1943,0,98166,47.4784,-122.335,980,7590,2015,72,0,14228.2998852816
"1327",9126100550,2014-05-13,625000,3,3.5,1810,1846,2,0,0,4,8,1440,370,2009,0,98122,47.607,-122.305,1480,3600,2014,5,1,2035.89931166383
"1328",5101405274,2014-05-29,389000,2,1,910,7000,1,0,0,3,7,910,0,1952,0,98115,47.6999,-122.305,1260,7528,2014,62,0,10626.7481948709
"1329",4232400860,2014-06-30,1200000,4,2,2120,3360,2,0,0,3,9,2120,0,1905,0,98112,47.6227,-122.31,2090,3600,2014,109,0,2474.6986177539
"1330",2723069082,2015-04-24,788500,4,2.25,2510,133729,2,0,0,4,8,2510,0,1977,0,98027,47.4569,-122.02,2510,69696,2015,38,0,28748.7463094837
"1331",7436500270,2014-07-25,567000,5,2.25,2100,6936,1,0,0,3,8,1600,500,1974,0,98033,47.6737,-122.169,2100,8661,2014,40,0,14356.7997362803
"1332",5153200030,2015-01-13,515000,2,2.25,2690,15000,1,0,2,3,8,1870,820,1987,0,98023,47.3361,-122.353,2690,15000,2015,28,0,30108.4954777683
"1333",4022900125,2014-09-02,605000,4,2.5,2430,11870,1,0,0,5,8,1590,840,1968,0,98155,47.7761,-122.285,2430,9600,2014,46,0,19239.6562422978
"1334",7841300505,2014-10-27,430000,4,3.75,2452,4800,2,0,0,3,7,2452,0,1936,1994,98055,47.4744,-122.213,1180,4800,2014,78,0,17186.3552370741
"1335",573000685,2014-07-17,805000,2,1.75,1550,6000,1,0,1,3,7,1550,0,1920,0,98199,47.6712,-122.409,2360,6000,2014,94,0,9253.48446053606
"1336",8961990160,2015-04-13,567500,3,2.5,2080,4556,2,0,0,3,8,2080,0,1999,0,98074,47.6036,-122.014,1530,5606,2015,16,0,23877.0409284744
"1337",1250202255,2014-06-05,647500,3,1.75,1290,3870,1,0,0,5,7,1290,0,1916,0,98144,47.5873,-122.29,2020,5850,2014,98,0,3796.62467234006
"1338",7234600796,2014-11-26,495000,2,1.75,1850,2530,2.5,0,0,4,7,1850,0,1903,0,98122,47.6106,-122.31,1500,1795,2014,111,0,1729.4361918461
"1339",3630180340,2014-11-04,825000,4,2.5,3370,5000,2,0,0,3,9,3370,0,2006,0,98027,47.541,-121.998,3370,5237,2014,8,0,26119.8399148546
"1340",5104450070,2015-03-09,435000,4,2.25,2730,7506,2,0,0,4,8,2730,0,1987,0,98058,47.4627,-122.152,2390,8015,2015,28,0,20937.9188362247
"1341",9477100060,2014-09-09,445950,3,1.75,1300,7800,1,0,0,5,7,1300,0,1968,0,98034,47.7321,-122.195,1520,7344,2014,46,0,17379.615864233
"1342",4139440830,2014-06-03,960000,5,2.75,3040,10257,2,0,0,3,10,3040,0,1993,0,98006,47.5531,-122.119,2860,9327,2014,21,0,17058.9892677634
"1343",6772200055,2014-09-17,780000,4,3,2440,3600,1.5,0,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000,2014,85,0,8805.75816835314
"1344",8731982190,2014-06-18,274500,3,2.25,1720,9000,1,0,0,4,8,1320,400,1969,0,98023,47.3191,-122.383,1930,8000,2014,45,0,32188.581625559
"1345",6300000335,2015-04-29,729953,5,3,3230,5167,1.5,0,0,4,8,2000,1230,1909,0,98133,47.7053,-122.34,1509,1626,2015,106,0,11047.6540097435
"1346",9301300751,2014-07-28,464950,3,1.5,1200,890,2,0,0,3,8,1030,170,2008,0,98109,47.6384,-122.342,1230,2120,2014,6,0,3660.64384700742
"1347",9542100135,2014-11-12,620000,4,1.75,2350,18800,1,0,2,3,8,2350,0,1959,0,98005,47.5904,-122.177,3050,14640,2014,55,0,11774.7518398878
"1348",8691410700,2015-01-16,735000,4,3.5,3100,5600,2,0,0,3,9,3100,0,2005,0,98075,47.5968,-121.978,3080,5600,2015,10,0,26599.6126853631
"1349",217500135,2015-04-21,450000,4,2.25,2040,9565,1,0,0,3,8,1400,640,1959,0,98133,47.7356,-122.335,1890,8580,2015,56,0,14406.3823516917
"1350",3731800055,2014-06-05,450000,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,2014,98,0,7640.24745034198
"1351",7234600786,2014-05-11,842500,4,2.5,2160,5298,2.5,0,0,4,9,2160,0,1902,0,98122,47.6106,-122.31,1720,2283,2014,112,0,1729.4361918461
"1352",2423059104,2014-10-08,360000,3,2,1970,79714,1,0,0,3,7,1070,900,1979,0,98058,47.4674,-122.107,1890,36626,2014,35,0,22911.2353192997
"1353",1823039205,2014-06-24,585000,3,2.5,2270,100545,2,0,0,3,8,2270,0,1998,0,98070,47.4815,-122.47,1277,100545,2014,16,0,17322.6451746478
"1354",2423020260,2014-08-14,461000,3,2.25,1850,7923,1,0,0,4,7,1150,700,1977,0,98033,47.7011,-122.171,1780,7420,2014,37,0,16047.8910974104
"1355",2695600070,2014-08-18,345000,2,1,1350,4494,1,0,0,3,7,920,430,1949,0,98126,47.5315,-122.38,1470,5225,2014,65,0,9060.45089484711
"1356",6844703240,2014-07-02,1075000,3,2.5,3280,10302,1,0,0,3,10,1680,1600,1970,0,98115,47.6948,-122.286,1550,6300,2014,44,0,10451.2297681152
"1357",3904940070,2015-02-27,643000,4,2.5,2270,8391,2,0,0,3,8,2270,0,1988,0,98029,47.574,-122.013,2420,8391,2015,27,0,24223.7896760328
"1358",1939130070,2014-09-29,690000,4,2.5,2820,8307,2,0,0,3,9,2820,0,1990,0,98074,47.6253,-122.027,2820,8307,2014,24,0,22993.3267674533
"1359",5589300370,2015-04-01,282000,4,1,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,2015,66,0,16447.3116205621
"1360",3526039116,2014-11-18,549000,3,1.75,2000,6130,1,0,0,4,8,1120,880,1951,0,98117,47.6925,-122.388,2140,7150,2014,63,0,10481.6677680276
"1361",6821600390,2015-01-08,815000,3,2,2310,6000,2,0,1,4,9,1560,750,1926,0,98199,47.648,-122.395,2000,6000,2015,89,0,6627.28897191988
"1362",1925069082,2015-05-11,2200000,5,4.25,4640,22703,2,1,4,5,8,2860,1780,1952,0,98052,47.6393,-122.097,3140,14200,2015,63,0,18020.3580462789
"1363",8100400160,2015-04-13,7e+05,3,2.25,2330,11424,2,0,0,4,8,2330,0,1984,0,98052,47.6386,-122.11,2050,11448,2015,31,0,17050.1931547964
"1364",5556300102,2014-07-14,933399,3,2.5,3940,10360,2,0,0,3,9,3110,830,1992,0,98052,47.6468,-122.116,2720,11941,2014,22,0,16831.0516689025
"1365",7222000393,2014-07-03,290000,3,1,1440,11250,1,0,0,3,7,1440,0,1967,0,98055,47.4627,-122.213,2200,11250,2014,47,0,18311.2944030234
"1366",9407001860,2014-05-24,372000,4,1.75,1960,9300,1,0,0,5,7,1340,620,1979,0,98045,47.4487,-121.772,1500,9752,2014,35,0,45605.7629582567
"1367",9468200140,2014-08-19,450000,2,1.75,1250,2890,1,0,0,4,7,790,460,1920,0,98103,47.6795,-122.353,1500,3225,2014,94,0,8308.92061331642
"1368",3295950240,2014-09-05,303700,3,2.5,1981,5700,2,0,0,3,8,1981,0,2010,0,98030,47.3668,-122.178,1981,5894,2014,4,1,29061.9413300944
"1369",3905000340,2014-07-24,672000,4,2.5,2440,10049,2,0,0,4,9,2440,0,1989,0,98029,47.5744,-121.993,2820,8484,2014,25,0,25703.4936724217
"1370",3374300070,2014-06-23,334000,4,1.5,1150,9360,1.5,0,0,3,6,1150,0,1970,0,98034,47.7197,-122.173,1480,8155,2014,44,0,17375.7770726328
"1371",7812800310,2014-06-25,260000,2,1,1120,5650,1,0,0,3,6,1120,0,1944,0,98178,47.4979,-122.241,1270,6875,2014,70,0,13863.329749618
"1372",7015200685,2014-07-31,749950,3,1.75,1800,5700,1,0,0,4,8,1000,800,1941,0,98119,47.6491,-122.367,1680,5350,2014,73,0,5446.28129237312
"1373",3521069051,2014-12-23,330000,4,2.25,2380,122038,2,0,0,4,8,2380,0,1984,0,98022,47.2624,-122.015,2030,48000,2014,30,0,45109.3947673915
"1374",8032700140,2014-10-28,830000,5,3,2920,2808,2,0,0,3,8,2140,780,1960,1992,98103,47.654,-122.342,1620,1544,2014,54,0,5372.65305745975
"1375",6117500320,2014-07-08,1131000,3,2.25,2790,13791,1,0,3,3,8,2790,0,2006,0,98166,47.4389,-122.351,2720,12600,2014,8,0,18677.8673995283
"1376",7305300045,2014-07-07,320000,3,1,1560,7552,1,0,0,4,6,910,650,1948,0,98155,47.7552,-122.327,1200,8152,2014,66,0,16591.0076914255
"1377",922069139,2015-04-14,260000,2,1,1550,15250,1.5,0,0,5,7,1550,0,1920,0,98038,47.407,-122.045,1520,34929,2015,95,0,30948.4607190064
"1378",84000335,2014-06-26,225000,3,2,1700,11475,1,0,0,5,6,970,730,1945,0,98146,47.4851,-122.338,1560,11475,2014,69,0,13488.0780912713
"1379",9232400055,2014-09-17,279200,1,1,640,6350,1,0,0,3,5,640,0,1939,0,98117,47.6976,-122.359,1270,6350,2014,75,0,10372.6356076197
"1380",1453600202,2014-05-20,520000,4,3.5,2680,10000,2,0,0,3,8,2040,640,1942,2014,98125,47.726,-122.296,1530,8000,2014,72,1,13607.9097584231
"1381",3904910520,2014-06-25,505000,3,2.5,1860,8060,2,0,0,4,8,1860,0,1987,0,98029,47.5674,-122.017,1850,4661,2014,27,0,24049.3364979882
"1382",5469300270,2014-05-06,234000,3,1.75,1490,8366,1,0,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469,2014,39,0,29515.9247233953
"1383",8681660060,2014-09-29,503000,4,2.5,2470,5044,2,0,0,3,9,2470,0,2005,0,98155,47.7728,-122.271,2790,5583,2014,9,0,19102.6249029971
"1384",3902300350,2014-08-06,606000,4,2.25,2390,8858,1,0,0,4,8,1740,650,1979,0,98033,47.6925,-122.184,2240,8858,2014,35,0,14684.7754443303
"1385",6392003490,2014-07-23,433500,3,1,1230,6000,1,0,0,4,7,780,450,1937,0,98115,47.6839,-122.281,1570,5000,2014,77,0,9460.53213106307
"1386",3342700465,2015-01-23,250000,3,1.5,2840,10182,1,0,0,3,8,1510,1330,1951,0,98056,47.524,-122.2,2210,9669,2015,64,0,13497.6134487643
"1387",2592210160,2014-08-05,719000,3,2.5,2120,9307,2,0,0,4,9,2120,0,1984,0,98006,47.5477,-122.141,2290,11524,2014,30,0,15759.3004466744
"1388",616000160,2014-12-10,381000,3,2,1770,14400,1,0,0,4,8,1770,0,1959,0,98166,47.415,-122.337,1900,14400,2014,55,0,21287.475257041
"1389",1687000270,2014-05-28,267000,3,2.5,2495,4400,2,0,0,3,8,2495,0,2007,0,98001,47.288,-122.283,2434,4400,2014,7,0,35614.1988157469
"1390",4102000075,2014-05-22,275000,1,0.75,1170,14149,1,0,0,5,7,880,290,1962,0,98022,47.2653,-121.91,1130,24513,2014,52,0,49500.3331675181
"1391",8078460550,2014-05-13,651000,4,2.5,2740,7140,2,0,0,3,8,2740,0,1993,0,98074,47.6334,-122.021,2260,7035,2014,21,0,23538.8002352057
"1392",2710600070,2015-02-04,439000,2,1,1050,5671,1,0,0,3,7,850,200,1949,0,98115,47.6767,-122.286,1850,5243,2015,66,0,8575.94891682783
"1393",37000435,2015-02-14,325000,2,1,1130,5070,1,0,0,4,7,1130,0,1955,0,98146,47.5141,-122.377,860,6300,2015,60,0,10793.0848092835
"1394",5100401414,2014-05-02,490000,2,1,880,6380,1,0,0,3,7,880,0,1938,1994,98115,47.6924,-122.322,1340,6380,2014,76,0,9625.58648477303
"1395",5631500254,2014-10-07,519900,4,2.5,2403,6172,2,0,0,3,9,2403,0,1999,0,98028,47.7361,-122.234,2380,6075,2014,15,0,16222.8057639861
"1396",8567300140,2014-07-23,545000,4,2.75,3410,35040,2,0,0,3,9,3410,0,1984,0,98038,47.4054,-122.03,2580,37263,2014,30,0,31870.4971563023
"1397",98000060,2014-07-14,1062500,4,4,5320,20041,2,0,0,3,11,5320,0,2003,0,98075,47.5852,-121.966,4640,17268,2014,11,0,27582.0406042925
"1398",2205500400,2014-05-14,542000,4,1.75,1900,8250,1,0,0,4,7,950,950,1955,0,98006,47.5765,-122.147,1480,8360,2014,59,0,14284.3382516609
"1399",1726069084,2014-12-08,465000,4,1.75,1810,21650,2,0,0,4,7,1810,0,1961,0,98077,47.7358,-122.076,2700,29680,2014,53,0,24014.2175337289
"1400",8682291840,2015-03-31,408000,2,2,1200,3900,1,0,0,3,8,1200,0,2006,0,98053,47.72,-122.024,1440,5580,2015,9,0,26344.7271912111
"1401",5003600240,2014-12-04,292000,4,2.5,2060,5950,2,0,0,3,8,2060,0,2000,0,98030,47.3631,-122.192,2242,6406,2014,14,0,29041.6834164262
"1402",5636000400,2014-05-07,253000,3,1.75,1250,10122,1,0,0,3,7,1250,0,1994,0,98010,47.3277,-122.001,1980,10175,2014,20,0,39774.098497445
"1403",3298700125,2014-09-05,280000,2,1,910,4662,1,0,0,5,6,910,0,1942,0,98106,47.5232,-122.354,890,6050,2014,72,0,9384.81075937581
"1404",7880000060,2014-06-04,658588,3,2.25,2560,41346,2,0,0,3,10,2560,0,1986,0,98027,47.4871,-122.065,3040,35395,2014,28,0,24053.5423224884
"1405",7811200310,2014-12-16,635000,4,2.25,1920,8910,1,0,0,4,8,1200,720,1969,0,98005,47.5897,-122.156,2250,8800,2014,45,0,13346.1069384803
"1406",5255690160,2014-10-09,439000,4,2.25,2240,8300,2,0,0,3,8,2240,0,1978,0,98011,47.7746,-122.197,2340,8500,2014,36,0,21305.0345513751
"1407",869700320,2014-08-06,3e+05,3,2.5,1260,3855,2,0,0,3,8,1260,0,1999,0,98059,47.4908,-122.154,1310,3344,2014,15,0,18549.9551446478
"1408",6052401631,2015-02-05,345000,3,1.5,1360,13496,1,0,0,4,8,1360,0,1960,0,98198,47.4032,-122.314,1900,10538,2015,55,0,22638.8105833217
"1409",5089700260,2014-08-12,283500,4,2.25,2100,8050,2,0,0,3,8,2100,0,1978,0,98055,47.4391,-122.193,2190,7700,2014,36,0,21339.1027645883
"1410",9473200105,2014-09-24,425000,2,1,2110,4920,1.5,0,0,3,7,1460,650,1911,0,98103,47.6872,-122.339,1390,4732,2014,103,0,9031.71521596439
"1411",6678900140,2015-03-19,685000,3,1.75,2210,8955,1,0,1,3,8,1560,650,1974,0,98033,47.6621,-122.189,2210,8976,2015,41,0,12407.7471835835
"1412",9552700550,2015-04-21,750000,3,2.5,2360,12987,2,0,0,3,8,2360,0,1983,0,98006,47.5471,-122.149,2480,11665,2015,32,0,15243.0297639022
"1413",2171400218,2015-04-16,245000,4,1.5,1280,8000,1,0,0,3,6,1280,0,1960,0,98178,47.4949,-122.255,1420,8211,2015,55,0,13677.1848564301
"1414",9122001231,2015-04-03,585444,6,3.75,2740,6924,1,0,2,3,7,1640,1100,1962,0,98144,47.5816,-122.296,1940,6000,2015,53,0,3852.75854102929
"1415",6639900012,2014-09-17,706000,4,2.5,2740,7571,2,0,0,3,9,2740,0,2009,0,98033,47.6962,-122.179,2880,7203,2014,5,1,15237.6570835656
"1416",8151601090,2014-08-01,445000,4,2,2630,9099,1.5,0,0,3,7,1830,800,1944,2009,98146,47.5067,-122.361,1430,6825,2014,70,1,11287.0707929317
"1417",6664900260,2015-02-19,241000,3,2,1650,6000,1,0,0,3,7,1650,0,1990,0,98023,47.2904,-122.353,1870,6000,2015,25,0,35189.8852984564
"1418",7663700030,2015-05-03,1175000,2,2.5,1770,7155,2,1,4,3,8,1770,0,1957,2004,98155,47.7345,-122.285,2410,10476,2015,58,0,14712.2302693397
"1419",952000055,2015-02-06,530000,3,1,1500,5750,1.5,0,0,4,7,1050,450,1927,0,98126,47.5677,-122.376,1500,5060,2015,88,0,5406.68805005516
"1420",4292300024,2015-03-02,350000,3,1.5,1430,12199,1,0,0,3,7,1130,300,1948,0,98133,47.7352,-122.33,1490,8196,2015,67,0,14361.0771128096
"1421",8073000550,2015-04-15,1700000,4,3.75,3190,17186,2,1,4,3,10,3190,0,1999,0,98178,47.5115,-122.246,2290,13496,2015,16,0,12368.0185418417
"1422",9238450160,2015-04-28,389000,3,1,1280,9630,1,0,0,3,7,1280,0,1968,0,98072,47.7677,-122.163,1300,9453,2015,47,0,21995.2749666398
"1423",6127600036,2014-11-05,799000,4,2.75,2390,6820,2,0,0,4,7,2140,250,1945,0,98115,47.6788,-122.27,1980,6820,2014,69,0,9327.85400757898
"1424",1370801331,2014-08-04,1400000,4,2.5,4040,9630,1,0,3,4,9,2020,2020,1951,0,98199,47.6408,-122.41,3160,8025,2014,63,0,6999.76384356252
"1425",3500100226,2014-12-29,340895,2,1,920,8612,1,0,0,5,7,920,0,1947,0,98155,47.734,-122.301,1500,7956,2014,67,0,14416.3835526259
"1426",319500570,2014-05-05,780000,4,2.5,2730,10281,2,0,2,3,9,2730,0,1996,0,98074,47.6227,-122.029,2750,7220,2014,18,0,22819.3381378944
"1427",3751604974,2014-12-04,350000,2,1.5,1320,73600,1,0,0,3,7,1320,0,1993,0,98001,47.2755,-122.271,1320,33600,2014,21,0,37099.6696156554
"1428",7852030320,2015-02-17,470000,3,2.5,2620,4874,2,0,0,3,7,2620,0,1999,0,98065,47.5328,-121.879,2360,4231,2015,16,0,34997.981484255
"1429",2481630070,2015-01-28,914600,4,3,3180,80837,2,0,0,3,11,3180,0,1985,0,98072,47.7336,-122.134,3180,38715,2015,30,0,20534.2892246011
"1430",4299000030,2014-09-23,354000,4,2.5,2900,4762,2,0,0,3,8,2900,0,2005,0,98042,47.3663,-122.129,2900,5173,2014,9,0,30767.0982491577
"1431",3886902590,2015-02-26,470000,5,2,1900,6000,1.5,0,0,4,6,1900,0,1920,0,98033,47.6831,-122.186,2110,8400,2015,95,0,13904.8494820473
"1432",9178601000,2014-07-30,715000,3,2,1760,5400,1,0,0,5,7,1160,600,1927,0,98103,47.6558,-122.331,1640,5400,2014,87,0,5522.06335962627
"1433",2861100030,2014-10-07,265000,2,1,760,4000,1,0,0,4,6,760,0,1950,0,98108,47.5466,-122.304,1640,4500,2014,64,0,6962.14786459306
"1434",9471200370,2015-03-30,2537000,4,3,3710,20000,2,0,2,5,10,2760,950,1936,0,98105,47.6696,-122.261,3970,20000,2015,79,0,8846.04831515275
"1435",625049286,2014-08-15,640000,3,1,1530,4944,1,0,0,3,7,1530,0,1950,0,98103,47.6857,-122.341,1500,4944,2014,64,0,8875.03477891628
"1436",133000135,2014-11-20,290000,4,1.75,1990,18900,2,0,0,4,7,1870,120,1929,0,98168,47.5131,-122.313,1710,12400,2014,85,0,10462.6931765564
"1437",7214700830,2014-05-13,480000,5,4.75,3830,35000,1,0,0,3,8,2130,1700,1976,0,98077,47.7597,-122.079,2750,36150,2014,38,0,25529.9686123371
"1438",4473400045,2014-08-26,535000,3,2,2040,5600,1,0,1,5,7,1120,920,1954,0,98144,47.5959,-122.293,2120,4958,2014,60,0,3150.92582033001
"1439",9413600350,2014-08-29,907000,3,1.75,2170,12220,1,0,0,5,8,2170,0,1965,0,98033,47.6537,-122.195,1980,9000,2014,49,0,11564.8481658489
"1440",1138010520,2014-06-01,459000,3,1.75,1620,7330,1,0,0,4,7,1090,530,1974,0,98034,47.7148,-122.213,1380,7191,2014,40,0,15029.6306500625
"1441",7431500341,2015-04-24,1355000,3,2.5,3600,21399,1,0,3,3,9,2310,1290,1950,2007,98008,47.6191,-122.099,2830,17559,2015,65,1,17551.790691856
"1442",8830400135,2015-03-05,264950,3,1.5,1470,11599,1,0,0,3,7,1070,400,1967,0,98030,47.3632,-122.188,1580,9760,2015,48,0,29141.8980983481
